18,0.0,0.0,7,3
52,0.0,19.7780020182,7,3
62,0.0,33.1939799331,7,3
94,0.0,0.0,7,3
127,0.0,0.0,7,3
137,0.0,33.3614153328,7,3
172,0.0,42.8674351585,7,3
187,0.0,19.797979798,7,3
199,0.0,0.0,7,3
217,0.0,19.9602780536,7,3
232,0.0,0.251572327044,7,3
248,0.5,0.375939849624,7,3
276,0.0,33.0557868443,7,3
308,0.0,0.248756218905,7,3
619,0.5,33.3891213389,7,3
683,0.0,0.250941028858,7,3
696,0.0,42.530378842,7,3
729,24.0,40.3614457831,5,2
757,0.0,33.5012594458,7,3
794,24.0,2.14521452145,5,2
805,0.0,33.0,7,3
818,0.0,19.740777667,7,3
849,0.0,0.0,7,3
870,0.0,0.0,7,3
887,0.0,0.49504950495,7,3
897,49.0,66.3879598662,3,1
938,0.0,0.125156445557,7,3
949,0.0,0.0,7,3
984,24.5,56.6498921639,5,2
996,0.0,42.4892703863,7,3
1031,0.0,0.375469336671,7,3
1060,0.0,0.0,7,3
1073,24.5,39.3574297189,5,2
1097,0.0,0.0,7,3
1121,0.0,0.251256281407,7,3
1139,0.0,0.251889168766,7,3
1249,0.0,12.0213713268,9,4
1288,0.0,0.0,7,3
1300,0.0,42.448103078,7,3
1330,0.0,19.5804195804,7,3
1350,1.0,42.3592493298,19,4
1363,0.0,19.9801192843,7,3
1383,0.0,0.0,7,3
1407,0.5,20.7305034551,23,6
1458,0.0,42.448103078,7,3
1469,0.0,33.1109257715,7,3
1481,0.0,42.4892703863,7,3
1500,0.0,0.0,7,3
1512,0.0,20.1612903226,7,3
1525,0.0,0.0,7,3
1547,0.0,33.4731543624,7,3
1560,0.0,33.1114808652,7,3
1574,0.0,33.3333333333,7,3
1588,0.0,0.0,7,3
1600,0.0,0.0,7,3
1612,0.0,0.0,7,3
1625,0.0,42.4264178033,7,3
1639,0.0,33.0557868443,7,3
1653,0.0,20.0201207243,7,3
1669,0.0,33.4450963956,7,3
1696,0.0,0.0,7,3
1721,0.0,0.0,11,4
1738,0.0,0.747198007472,7,3
1771,0.0,0.0,7,3
1782,0.0,42.4892703863,7,3
1794,24.5,25.0927070457,5,2
1812,0.0,0.248756218905,7,3
1834,0.0,33.1063829787,7,3
1874,0.0,0.375939849624,7,3
1892,0.0,0.0,7,3
1925,0.0,19.7802197802,7,3
1938,0.5,33.5004177109,7,3
1968,0.5,1.2285012285,23,6
1987,0.5,2.55164034022,31,5
2025,0.0,42.5394548063,7,3
2037,0.0,0.0,7,3
2047,0.0,0.0,7,3
2057,0.0,42.4068767908,7,3
