3,0.0,1.47783251232,3,1
11,1.0,2.2113022113,3,1
22,0.0,0.74812967581,3,1
29,0.5,30.2987197724,7,3
45,0.0,0.514138817481,3,1
55,0.0,0.251889168766,3,1
76,0.0,0.496277915633,3,1
79,0.0,0.5,3,1
87,0.0,1.48148148148,3,1
99,0.0,2.20588235294,3,1
111,0.0,0.751879699248,3,1
120,0.0,0.74812967581,3,1
130,0.0,0.0,3,1
145,1.0,3.01760268231,5,2
148,0.0,0.740740740741,3,1
153,0.0,0.503778337531,3,1
165,0.0,0.0,3,1
180,2.0,4.4776119403,3,1
192,0.0,1.51133501259,3,1
204,0.0,0.508905852417,3,1
210,0.0,1.49625935162,3,1
225,0.5,0.0,3,1
241,0.0,1.01265822785,3,1
260,0.0,1.75438596491,3,1
269,0.0,1.4888337469,3,1
291,0.0,26.2941176471,15,5
301,0.0,0.759493670886,3,1
328,0.0,0.992555831266,3,1
331,0.0,1.48148148148,3,1
335,0.5,1.25944584383,3,1
601,0.0,0.0,3,1
612,0.0,1.0,3,1
633,1.0,0.0,3,1
655,0.0,0.5,3,1
664,0.0,0.498753117207,3,1
668,0.0,0.751879699248,3,1
672,0.5,0.501253132832,3,1
676,0.0,0.0,3,1
705,0.0,0.0,3,1
710,0.0,1.26262626263,3,1
712,0.5,3.33333333333,5,2
722,0.0,15.4362416107,5,2
737,0.0,0.251256281407,3,1
747,0.0,0.0,3,1
750,0.0,0.251889168766,3,1
787,0.0,0.753768844221,3,1
798,0.0,0.0,3,1
811,0.0,0.75,3,1
826,1.0,1.24378109453,3,1
842,0.5,0.0,3,1
863,0.0,2.46305418719,3,1
875,0.0,1.24688279302,3,1
890,0.0,0.0,3,1
901,0.0,0.501253132832,3,1
906,0.0,0.0,3,1
923,0.0,0.0,3,1
931,0.0,0.498753117207,3,1
942,0.0,0.498753117207,3,1
954,0.0,1.24688279302,3,1
969,0.0,18.0365296804,5,2
977,0.0,0.5,3,1
989,0.0,0.740740740741,3,1
1002,0.0,0.505050505051,3,1
1037,0.0,0.495049504951,3,1
1053,0.0,0.0,3,1
1078,0.0,0.5,3,1
1090,0.0,0.0907441016334,5,2
1103,0.0,1.0,3,1
1114,0.0,1.95599022005,3,1
1128,0.0,0.253807106599,3,1
1132,0.0,1.0,5,2
1225,0.0,1.48148148148,3,1
1254,0.0,0.501253132832,3,1
1269,0.0,0.0,3,1
1281,0.0,0.738916256158,3,1
1310,0.0,1.26262626263,3,1
1315,0.0,0.0,3,1
1323,0.0,0.0,3,1
1340,0.0,0.497512437811,3,1
1356,0.5,1.48514851485,3,1
1370,0.0,0.0,3,1
1375,1.0,1.6156462585,5,2
1391,0.0,1.49625935162,3,1
1400,0.0,0.992555831266,3,1
1414,0.5,1.24069478908,3,1
1427,1.5,4.48877805486,3,1
1429,0.0,0.0,3,1
1444,0.0,0.992555831266,3,1
1451,0.0,0.0,3,1
1462,0.0,0.751879699248,3,1
1474,0.0,0.501253132832,3,1
1487,0.0,0.252525252525,3,1
1493,0.0,0.74812967581,3,1
1505,0.0,1.49625935162,3,1
1518,0.0,0.496277915633,3,1
1532,0.0,0.746268656716,3,1
1540,0.0,0.5,3,1
1553,0.0,0.25641025641,3,1
1581,1.0,6.86070686071,5,2
1593,0.0,1.95599022005,3,1
1605,0.0,0.498753117207,3,1
1618,0.0,1.96078431373,3,1
1632,0.0,1.7199017199,3,1
1646,0.0,1.48514851485,3,1
1662,0.0,0.496277915633,3,1
1675,0.0,1.95599022005,3,1
1689,1.5,2.43902439024,3,1
1710,0.0,0.503778337531,3,1
1731,0.0,0.253164556962,3,1
1754,0.0,0.740740740741,3,1
1764,0.0,0.0,3,1
1775,0.0,0.755667506297,3,1
1787,2.0,4.93827160494,3,1
1805,0.0,1.7199017199,3,1
1820,1.0,1.44927536232,5,2
1840,1.0,0.0,3,1
1856,0.5,0.997506234414,3,1
1859,0.0,0.251889168766,3,1
1867,1.5,0.54347826087,3,1
1885,0.0,0.0,3,1
1918,0.0,1.95599022005,3,1
1931,0.0,0.746268656716,3,1
1955,0.0,0.252525252525,3,1
1958,0.0,0.992555831266,3,1
1961,0.0,0.0,3,1
1980,2.0,4.75,3,1
2011,0.5,0.75,3,1
2015,0.0,0.251889168766,3,1
2018,0.0,0.0,3,1
2030,0.5,1.25944584383,3,1
2040,0.0,0.501253132832,3,1
2050,0.0,0.501253132832,3,1
