0,3,-0.754648,2.14027
1,3,-1.06205,-1.87066
2,0,0.181736,0.404742
0,1,-0.434651,-0.939841
1,0,0.0805647,-0.626449
0,3,-5.96931,-26.112
0,2,0.0325165,0.819733
1,3,-2.36064,-1.0145
3,0,-0.457562,-0.197157
2,0,7.19961,0.537747
3,2,1.06348,-0.399798
0,1,-0.896628,-1.06243
2,3,0.519072,0.069896
0,1,-0.922223,-1.28788
2,3,0.555874,0.439445
3,1,-0.235606,-0.239292
0,1,-1.83898,0.068963
0,3,-0.0741083,0.880024
0,1,-0.748916,-0.990891
2,3,0.790418,0.0528002
1,3,-1.11537,-1.74248
2,0,-0.27793,2.12529
3,2,1.19419,-0.310851
0,1,-0.583156,-0.949698
3,2,1.25148,-0.0142622
1,0,-1.31394,-1.14129
2,3,0.731527,0.190337
0,1,-1.03238,-1.37312
1,3,-0.186641,0.94877
1,2,-2.23212,2.27917
1,0,-0.96495,-0.715372
0,3,-0.592476,0.259029
2,1,-0.905734,1.88713
3,0,0.89916,2.93526
0,3,-0.419508,1.04041
3,1,1.51126,3.51728
1,0,0.585249,1.19502
3,2,0.78331,0.141109
2,3,0.979335,-0.0393984
0,1,-0.728666,-0.996659
1,0,2.07753,-0.475199
2,3,0.790678,0.241205
1,3,-3.5657,0.201736
3,1,-0.607395,-0.665341
2,1,-0.593769,0.757589
0,1,-0.563391,-0.41842
1,2,0.220694,-0.283139
1,3,-0.0827387,-0.874543
1,3,1.15513,-2.44995
3,1,-0.505207,-0.228289
0,1,-21.1909,-0.697829
2,0,-5.03174,4.24582
3,0,-2.70951,-3.70368
0,3,-0.381474,-1.42482
1,3,1.69649,2.23457
0,1,-0.50993,-0.155417
2,0,-0.716052,0.428165
2,1,-0.565125,-0.325253
3,2,1.46724,-1.02146
2,0,-0.0186241,-0.496465
1,0,-0.987028,-1.41838
3,2,0.959762,0.327171
0,3,-0.408977,-1.68623
3,1,-0.599598,-2.92545
0,2,-4.50443,6.00799
1,3,-0.266911,-1.45479
2,3,0.691935,0.265556
3,0,-0.0976555,0.502365
1,3,-0.840936,-2.05285
2,3,0.722932,-0.190024
2,1,-0.282518,0.800709
1,0,-1.03486,-1.32084
2,0,2.50652,1.82632
2,3,0.200269,0.97457
3,1,-0.933128,-1.88238
0,2,-6.04638,7.03217
3,0,-1.2508,3.00182
3,1,7.66042,0.734519
2,0,-0.962067,-0.00314051
1,2,-1.09942,2.5175
3,2,0.534973,1.13807
2,3,-0.388764,-0.312395
2,1,-0.0416152,-1.74235
0,3,-0.561389,1.27526
3,2,0.918435,-0.530992
3,1,-0.770232,-1.58879
1,3,-1.33432,-3.00907
2,1,0.197384,-1.26788
0,2,0.501197,-0.818316
2,0,-2.15875,2.12368
0,1,0.567735,3.03862
3,0,-0.473957,-2.35879
3,2,1.43018,-0.953921
1,0,-1.23298,-1.12814
3,0,-1.65817,2.94951
1,0,-1.22746,-1.49926
0,1,-0.830258,-1.05288
0,2,0.474846,-0.718912
3,2,0.603259,-0.0356944
1,0,-0.86623,-1.61322
3,2,0.832922,0.338512
0,1,-0.693382,-1.21424
1,2,-0.971986,1.50871
1,3,0.707375,-1.86532
3,0,-1.14187,-3.97291
3,2,0.460533,-0.385604
2,0,-1.76976,1.5554
2,3,0.472438,-0.899276
