5,0.0,19.5804195804,7,3
13,0.0,20.4183266932,9,4
24,0.0,20.4183266932,5,2
31,1.0,20.7341269841,5,2
47,0.0,20.3,5,2
57,0.0,19.5804195804,7,3
81,0.5,3.61445783133,3,1
89,0.0,20.4386839482,5,2
101,0.0,0.0,7,3
113,0.0,0.871731008717,7,3
122,0.0,0.0,7,3
132,0.0,0.0,7,3
150,0.0,19.5804195804,7,3
155,0.5,3.61445783133,3,1
167,0.5,3.48837209302,7,3
182,0.0,0.0,5,2
194,3.5,3.6231884058,3,1
206,0.5,3.84615384615,3,1
212,0.5,1.7199017199,3,1
227,0.5,21.5439856373,9,4
243,0.0,24.8904469763,19,6
262,0.0,20.4386839482,5,2
271,0.0,0.0,7,3
293,1.0,21.8441273326,53,8
303,0.0,0.0,5,2
582,0.0,3.06406685237,9,3
603,0.0,0.983606557377,5,2
640,0.0,0.0,5,2
658,24.5,33.6683417085,3,1
678,0.0,0.0,7,3
690,0.0,28.4180386543,7,3
714,24.5,42.6005747126,5,2
739,0.0,28.4180386543,7,3
752,24.0,24.4389027431,5,2
789,0.0,16.763969975,7,3
800,0.5,14.5021645022,5,2
813,2.5,5.50458715596,5,2
844,0.0,20.1402805611,5,2
865,0.5,20.7341269841,5,2
882,0.0,19.6606786427,7,3
908,0.0,0.657894736842,5,2
918,24.0,0.0,3,1
925,24.5,0.497512437811,3,1
933,0.5,3.16301703163,3,1
944,0.0,0.331125827815,5,2
956,0.0,20.2594810379,5,2
971,0.0,20.4183266932,5,2
979,0.0,14.089347079,9,4
991,0.0,0.0,5,2
1039,0.0,14.56241033,5,2
1055,0.0,0.0,5,2
1068,24.5,39.3574297189,5,2
1092,0.0,0.656814449918,5,2
1116,0.0,0.0,7,3
1134,24.5,42.5179856115,5,2
1227,0.0,0.0,5,2
1244,0.0,20.3,5,2
1256,0.5,0.3300330033,5,2
1271,0.0,20.1,9,4
1283,0.0,0.657894736842,5,2
1295,0.0,20.4183266932,5,2
1317,1.0,1.23762376238,3,1
1378,0.0,1.47058823529,7,3
1393,0.5,4.06698564593,3,1
1402,0.0,28.7965616046,13,6
1431,0.0,20.4,5,2
1453,0.0,0.100806451613,5,2
1464,0.0,0.376411543287,7,3
1476,0.0,20.1,5,2
1495,0.5,20.7753479125,5,2
1507,0.0,0.180668473351,5,2
1520,0.0,0.25,7,3
1534,0.0,0.165289256198,5,2
1542,0.0,0.165289256198,5,2
1555,0.0,20.5765407555,5,2
1569,0.0,0.201207243461,5,2
1583,0.0,0.60120240481,5,2
1595,0.0,20.1,5,2
1607,0.0,0.0,5,2
1620,0.0,0.331125827815,5,2
1634,0.0,14.5126353791,5,2
1648,0.0,19.9395770393,7,3
1664,1.5,0.765306122449,3,1
1677,1.5,0.522193211488,3,1
1691,0.0,16.7360532889,7,3
1716,1.5,1.5306122449,3,1
1733,0.0,20.4183266932,5,2
1756,0.0,20.1201201201,5,2
1766,0.0,1.94489465154,5,2
1777,1.5,21.7305801377,5,2
1789,0.5,16.5853658537,9,4
1822,0.0,20.4,5,2
1842,48.5,49.8759305211,3,1
1861,0.0,1.34803921569,7,3
1869,0.0,0.983606557377,5,2
1887,0.0,16.763969975,7,3
1920,0.0,28.4383954155,7,3
1933,0.0,0.0,5,2
1963,0.0,14.56241033,5,2
1982,0.0,0.248756218905,7,3
2020,0.0,20.4183266932,5,2
2032,0.5,20.7547169811,5,2
2042,0.0,20.5765407555,5,2
2052,0.0,0.248756218905,7,3
