7,0.0,0.0,5,2
15,0.0,0.0,5,2
26,0.0,24.8359887535,5,2
33,0.0,0.0,5,2
49,0.0,0.0,5,2
59,0.0,24.37442076,5,2
91,0.0,0.0,5,2
124,0.0,24.8359887535,5,2
134,0.0,0.0,5,2
157,0.0,24.37442076,5,2
169,0.0,0.0,5,2
184,0.0,24.8359887535,5,2
196,0.0,24.7879359095,5,2
214,0.0,24.8359887535,5,2
229,0.0,30.7781649245,7,3
245,0.0,26.0570304818,13,5
264,0.0,24.8359887535,5,2
273,0.0,0.379746835443,5,2
305,0.0,24.8359887535,5,2
584,0.0,0.0,5,2
680,0.0,0.0,5,2
726,0.0,0.0,5,2
754,30.5,49.3482309125,3,1
791,0.0,0.379746835443,5,2
802,0.0,24.8359887535,5,2
815,0.0,24.7879359095,5,2
846,0.0,0.0,5,2
867,30.5,0.0,3,1
894,0.0,26.3366336634,9,4
910,0.0,0.0,5,2
927,0.5,24.7879359095,5,2
935,0.0,0.0,5,2
946,30.5,0.0,3,1
958,0.0,0.0,5,2
973,0.0,24.8359887535,5,2
981,0.0,0.0,5,2
993,0.0,0.0,5,2
1041,0.0,0.125944584383,5,2
1057,0.0,0.503144654088,5,2
1070,0.0,0.0,5,2
1094,0.0,0.0,5,2
1118,30.5,0.0,3,1
1136,0.0,0.0,5,2
1229,0.0,0.0,5,2
1246,0.0,0.0,5,2
1258,0.0,0.0,5,2
1285,30.5,0.0,3,1
1297,0.0,0.0,5,2
1347,30.5,0.0,3,1
1360,0.0,24.8359887535,5,2
1380,0.0,24.5143385754,9,4
1404,0.0,24.8359887535,5,2
1418,0.0,24.584103512,5,2
1433,30.5,49.4402985075,3,1
1455,0.0,24.9294449671,5,2
1466,0.0,0.0,5,2
1478,0.0,0.126262626263,5,2
1497,0.0,0.0,5,2
1509,0.0,24.8359887535,5,2
1522,0.0,0.0,5,2
1536,0.0,24.5143385754,5,2
1544,0.0,24.8359887535,5,2
1557,0.0,24.7879359095,5,2
1585,0.0,0.0,5,2
1597,0.0,24.5143385754,5,2
1609,0.0,0.0,5,2
1622,0.5,25.0,5,2
1636,0.0,24.8359887535,5,2
1650,0.0,0.0,5,2
1666,0.0,0.0,5,2
1679,0.0,1.34744947064,21,5
1693,0.0,24.37442076,5,2
1718,0.0,24.37442076,5,2
1735,0.5,2.31958762887,15,5
1768,0.0,24.8359887535,5,2
1779,30.5,49.1588785047,5,2
1809,0.0,0.0,5,2
1844,0.5,24.8353715898,5,2
1871,0.0,24.37442076,5,2
1889,0.0,24.37442076,5,2
1922,0.0,0.126262626263,5,2
1935,0.0,24.8359887535,5,2
1965,0.0,25.0704225352,5,2
1984,0.0,5.59936908517,9,3
2022,0.0,24.7879359095,5,2
2034,0.0,24.8359887535,5,2
2044,0.0,24.5143385754,5,2
2054,0.0,24.8359887535,5,2
