0,1,-0.392834,-0.574584
1,2,-0.0785652,0.0835177
2,0,-0.101234,0.656091
3,2,1.18215,0.441871
0,1,-27.4532,13.0494
1,2,121.482,-65.5258
1,3,-0.0879257,0.765668
1,2,-11.3044,6.76722
0,1,22.3311,-11.4667
1,2,-0.00286465,-0.519475
0,1,-0.565581,-1.15215
3,0,0.0376928,0.534998
2,0,0.513796,-0.866288
1,2,-13.489,6.27841
3,2,0.813961,0.527652
0,3,-0.44848,2.27052
0,2,6.26503,-3.42575
1,2,16.9842,-25.9236
3,1,-37.8653,5.38421
1,3,3.48103,-3.92274
2,0,0.10214,-0.0064951
0,1,-0.593342,-1.9842
2,3,0.905545,-1.2137
1,0,0.222327,-0.616921
3,0,-0.246886,-0.603265
2,1,0.0824921,0.287127
1,3,0.261747,-1.13061
2,1,0.173383,-0.213838
0,2,3.89105,0.567348
3,2,0.769129,-0.179407
3,1,-0.416801,-1.34185
3,0,-0.27404,-0.0785762
1,3,-0.0241055,0.265578
3,1,-0.405648,-1.05037
3,2,1.13071,0.245519
1,0,0.423589,0.0860354
2,3,0.70687,-0.420882
1,0,-2.16589,-0.192447
0,3,4.28075,-3.09801
1,0,-0.526625,1.80294
0,1,-0.905435,-3.37173
1,3,0.0815017,0.163334
2,3,0.679526,0.533944
2,1,-0.328144,1.4177
1,3,-0.130879,0.741169
3,1,-0.25544,-0.150093
0,1,4.43302,2.72201
2,1,0.163474,0.096545
3,2,0.365797,-0.640975
2,0,-0.11235,1.08828
3,1,-36.676,31.0451
2,0,-0.107009,1.44999
1,3,-0.98899,-3.0137
1,2,3.88045,2.81745
2,0,0.151946,0.522261
2,1,7.12238,2.27469
1,2,-45.0724,51.2222
0,2,-25.0819,39.3592
2,1,-0.0806352,0.93363
2,0,0.027422,0.659929
2,1,182.876,-75.9281
0,1,-0.285612,-0.675965
0,2,33.0665,-36.5081
1,2,-0.0551623,-0.469505
3,0,-0.0667101,0.234833
1,0,-0.801624,-2.3917
3,2,0.885867,-1.05478
0,2,11.7323,-13.6139
0,1,-0.66327,-2.41021
2,0,0.424146,-1.12485
0,1,-0.680841,-2.27023
1,3,-0.286467,1.09817
2,0,0.476091,-0.640674
1,0,-1.96079,-1.51368
1,3,0.0161559,0.687207
0,3,-0.675999,4.05578
0,2,0.0341453,0.0191065
2,0,-0.151863,2.03143
3,1,-0.0244059,-0.0325325
2,0,0.379428,-0.921148
0,3,-0.433235,2.83827
2,0,0.457652,-1.60781
1,3,-2.98447,0.185535
0,3,-0.691195,3.29071
1,0,-2.14099,-0.835813
1,3,-0.0567064,0.0116094
1,3,-0.0991851,0.683799
3,0,-0.222995,-0.207092
1,3,-0.0653173,0.987651
2,0,-0.0243462,1.37043
0,1,-0.921972,-2.88976
2,1,0.334652,-1.53212
2,0,0.291091,-0.587062
3,0,-1.34792,5.311
0,1,-0.386615,-0.343814
0,3,-6.7668,-0.703825
1,2,0.212595,-0.194289
3,2,1.16699,-0.584667
1,0,-0.379476,1.08013
1,0,-0.276179,0.655565
3,1,-0.642983,-1.0499
3,2,1.01433,-0.509601
1,0,-0.273258,0.545222
1,2,13.5275,-17.0162
2,3,1.29688,-0.851525
3,1,7.29913,-4.85778
2,1,-0.338686,1.67501
3,0,0.0270045,-0.070481
1,3,-0.15223,1.21691
1,0,-1.15457,-2.52452
3,1,-0.110556,0.00279218
0,2,0.185273,-0.842587
1,3,-0.979264,0.874331
1,0,0.201801,1.14157
2,3,1.01174,-5.76585
3,2,1.41927,0.712711
0,2,3.29122,2.10402
2,0,3.89666,3.86919
2,1,-0.204606,1.50707
2,3,0.346235,-1.31074
3,0,-0.260102,-0.636145
2,1,-0.172675,1.08279
3,2,0.900785,0.806809
3,0,-0.232384,-1.2904
1,2,-5.37991,7.60136
0,3,-0.634095,2.81735
2,3,0.765734,-8.18291
0,2,0.309036,5.37637
3,1,-1.50246,-9.94073
2,0,-0.137905,0.511011
3,2,-0.170586,2.48509
0,1,-0.797892,-3.1554
3,0,6.47663,23.9107
2,1,-0.138962,0.643971
1,0,-1.86931,-2.38806
0,2,1.65646,2.5206
3,1,3.53158,1.95921
1,0,-2.41955,0.116866
2,0,0.356017,-0.458058
3,1,6.04,1.03662
1,2,0.155795,-1.11196
1,0,0.0756913,0.745482
0,3,1.08067,-0.721566
0,1,-1.09917,-3.44888
2,3,1.32252,-10.9448
1,3,-0.990834,-3.20041
3,0,1.30663,0.698337
0,2,-0.591926,1.51297
2,0,1.67101,-10.3631
2,1,1.10193,-5.97806
3,1,-1.08836,-2.7099
1,2,-0.287454,1.57501
1,0,0.842653,-2.14094
3,1,0.055232,0.581357
0,2,272.465,-243.63
2,3,0.70299,-0.228243
2,0,0.155622,-0.331219
1,2,-5.63762,7.64857
2,0,4.82988,0.543502
0,2,8.67175,-4.00768
1,2,-3.7211,4.39014
2,1,5.27228,7.18796
1,3,27.3619,-1.35895
0,2,4.24729,2.52432
2,0,0.304864,-0.423894
0,1,-0.388602,-1.44175
3,2,1.0997,0.770072
3,1,-0.162471,-0.210479
1,3,0.0302327,0.870052
1,0,0.374621,-0.61044
1,0,-0.114893,0.946429
3,1,-0.51838,-0.684781
0,3,-0.573232,2.33242
1,3,0.0144459,-0.28681
2,1,-0.0132018,0.297432
1,0,0.165434,-0.504601
2,0,2.37167,3.99521
0,3,12.2491,-12.5285
0,1,-0.763523,-1.68362
3,0,-1.46512,4.55687
3,1,-0.160009,-0.493179
2,0,0.106762,0.289944
3,0,-0.109593,0.413468
1,2,71.693,-86.5832
2,0,-10.9214,9.6644
2,0,0.287116,-0.264021
1,0,-1.89291,-2.11093
3,0,-1.80161,6.04911
2,0,0.188592,-0.449333
1,0,-1.25815,-3.08225
2,1,2.59778,2.96377
1,3,-0.0681347,-0.313537
0,3,-6.93193,-3.79029
1,2,-83.4474,32.4606
0,3,-0.27535,2.18502
0,2,3.16842,2.51667
0,1,-0.751865,-1.88433
3,2,1.03813,-0.0527
1,2,15.1496,-0.42806
3,0,0.297159,1.53017
2,3,1.11277,0.630988
3,1,0.0215978,0.694747
3,0,0.140811,0.648778
0,1,-4.05151,1.41619
2,1,-0.191797,1.34814
0,3,-0.741103,4.06829
1,0,-0.204287,0.412904
0,2,9.7126,39.7597
1,3,-0.787308,-4.09889
0,1,-0.837717,-2.9565
2,0,-3.59968,5.43963
2,1,0.024916,0.444546
3,1,11.7244,0.195502
0,2,3.6192,0.937796
1,0,-0.244121,0.307137
0,1,-0.564336,-1.21742
3,0,-2.79928,3.82874
2,3,0.403175,0.377516
1,3,7.70428,-5.61865
0,2,3.9052,0.121535
0,2,5.70807,7.39229
1,2,0.463613,-0.602665
3,0,-0.165527,0.261626
0,1,-0.7787,-1.99495
1,3,-0.0714495,0.882478
1,3,0.210313,-0.92866
0,3,7.16748,-12.0498
3,1,-0.683959,-1.00777
