3,1,-0.0263974,-0.678754
1,3,0.169117,0.0476593
3,0,0.846354,-2.39143
0,2,0.00470098,0.509927
3,2,0.22127,0.913139
2,3,0.18726,0.0381284
1,0,-0.53327,2.67935
2,1,-7.92212,11.0655
3,1,-0.0279987,-0.461417
2,3,0.0984652,0.181749
3,0,-0.0710456,0.363968
0,3,-1.39457,4.82525
1,3,-0.143684,0.00495934
2,1,70.1573,-5.03869
1,3,0.00386132,-0.262661
3,1,0.634051,3.17566
0,1,-0.0542805,-0.042378
3,0,0.029832,0.486079
1,0,-0.345923,1.70019
1,2,0.00267155,-0.137917
2,1,-0.22609,-1.55126
1,0,-0.169644,-0.392547
2,3,-0.046882,0.166365
3,0,-0.294729,0.757633
0,3,-0.602495,-2.54115
3,2,0.0241224,0.0555883
0,3,-0.756565,-4.11327
2,3,-0.0757898,-1.7368
2,1,0.271437,-0.0273522
3,0,0.0729189,0.0455782
0,1,-11.5264,2.35356
3,2,-0.0134531,0.364047
0,1,0.0152611,-0.248102
0,2,-0.769051,-3.076
1,3,0.290912,0.83584
0,3,1.40346,4.10308
3,1,0.219347,5.73375
2,0,40.5613,-8.52681
0,1,0.0425367,-0.38568
2,3,0.390466,0.912235
3,0,0.177279,-0.270544
3,1,-1.08157,5.39435
0,3,-1.28141,4.85493
2,1,-17.0252,3.04202
0,1,0.0215073,-0.18848
3,1,4.97764,-5.31717
0,2,5.04436,-3.01352
0,3,1.0767,3.74491
2,0,5.28738,13.9247
1,2,-1.08766,2.17593
2,1,-0.882026,2.52932
0,1,-0.553077,5.80773
3,1,0.0846141,-0.12836
3,2,-0.143797,1.50563
2,3,0.00256727,-0.815322
0,2,-5.07436,-2.89207
2,1,-71.3355,86.3951
0,1,30.7671,-6.60047
3,0,-1.57233,-2.93673
3,1,-1.123,1.50008
3,2,-1.03237,-0.294657
2,0,8.30109,36.5273
1,2,-0.88378,-1.37717
2,3,-3.05997,-11.1009
1,3,-0.958845,-1.23639
0,1,-1.01532,-1.14107
1,0,-1.01654,-2.11201
3,0,-1.82808,-8.2551
0,2,-0.1406,-3.67222
2,1,-1.39984,-9.11469
0,3,-0.359824,2.78642
3,1,-2.06835,-7.03529
3,2,-6.27805,-25.8267
2,0,-0.90889,-0.43726
1,2,-25.1981,80.957
2,3,-6.04936,-38.5942
1,3,-1.31536,-5.91223
0,1,-1.44065,0.698504
1,0,-3.15602,-3.89376
3,0,-9.81273,28.6504
0,2,-1.11847,-0.723631
2,1,-3.62544,-24.1396
0,3,-33.7716,111.66
3,1,-0.000280272,-3.84663
3,2,-0.00122914,-4.49285
2,0,0.0696459,4.08714
1,2,-0.0504576,4.14239
2,3,-0.12498,4.41669
1,3,0.0305679,4.25613
0,1,-0.127696,2.94592
1,0,-7.20619,-30.2925
3,0,-0.311961,-2.98672
0,2,9.14885,48.7347
2,1,0.876272,-7.90988
0,3,-0.491588,2.57056
3,1,-1.13141,0.73857
3,2,-1.10902,1.03414
2,0,-0.0661912,4.64731
1,2,-0.934167,2.9695
2,3,-0.950149,1.55242
1,3,1.63851,1.02224
0,1,19.5545,-98.3222
1,0,7.14494,-35.6781
3,0,-2.41893,-0.35445
0,2,0.750805,-1.14484
2,1,-0.649316,7.13791
0,3,-1.30832,-5.735
3,1,-0.119532,5.85704
3,2,2.21185,-3.31191
2,0,-0.984783,1.39975
1,2,-0.839406,-0.718495
2,3,-1.4193,-1.9685
1,3,-0.181681,3.86316
0,1,0.544811,0.765248
1,0,-1.50392,-0.163069
3,0,0.932131,-1.25312
0,2,8.0199,-42.7544
2,1,1.74446,10.1433
3,1,-0.880148,7.07949
3,2,-0.420006,-0.772499
2,0,-0.474341,-1.81854
1,2,-0.806677,-0.00692129
2,3,-0.373382,3.88537
1,3,-0.0378352,5.43806
0,1,1.14869,0.838644
1,0,0.980139,0.33499
3,0,-31.0395,141.73
0,2,-0.887843,1.17425
2,1,0.489855,2.49017
0,3,-0.395575,6.26725
3,1,-2.66737,17.7923
3,2,-2.27688,12.6034
2,0,-2.20589,-1.34613
1,2,-0.116475,-3.85888
2,3,-3.50571,-10.6007
1,3,-0.449204,5.47988
0,1,-3.16484,17.9773
1,0,-9.78087,51.746
3,0,2.11131,-15.16
0,2,-7.02536,17.3117
2,1,-0.791611,2.14109
2,1,-10.6756,4.43623
0,3,-10.7768,-0.851642
3,2,-11.5727,-7.90355
1,0,-30.5959,-10.1321
1,3,-7.45801,-2.00881
3,0,2.97232,3.86498
2,3,-28.574,4.22452
0,1,0.0121594,-0.626688
3,2,-0.979118,-2.91973
3,0,0.637262,-2.5561
1,0,-0.330047,1.97129
0,3,-1.03956,-4.00171
2,3,42.26,-17.2805
1,3,-7.49149,2.49631
2,1,0.424522,-1.5049
3,0,-1.77382,3.35123
0,1,-0.0493774,-2.81918
0,3,-0.126353,-0.0717585
1,2,0.311355,-5.26022
1,0,-0.856611,4.18705
3,2,-0.380873,-1.42862
0,2,-2.20276,-1.3816
2,3,0.0854017,5.4155
1,3,-0.849341,9.26703
2,0,-5.62834,-8.86821
0,3,-0.00384207,-0.00303872
3,2,0.0314477,0.831523
0,2,-7.9534,-0.669613
1,3,7.72462,1.63908
2,0,0.00701556,0.292924
3,0,0.103354,-0.593504
1,2,-0.110767,-0.512245
2,0,-497.908,353.284
2,3,0.0521562,-1.21037
1,3,2.46541,-6.29666
0,1,-19.3727,-2.15263
2,1,0.459411,3.12239
3,2,-6.08606,9.11853
2,3,6.98109,-3.55989
0,2,7.525,-3.51377
3,1,-0.101074,-0.390529
3,2,-6.56502,1.12627
0,3,-0.665339,-2.6553
1,2,-0.0772078,-0.189912
0,1,-0.0270666,-1.02016
1,0,-0.386197,-2.32933
3,2,-2.99901,-4.40744
3,0,0.602835,-4.76224
1,2,-0.028449,0.266799
1,3,-0.103992,-0.113803
2,0,0.0506575,0.275011
0,2,-75.3959,-24.1603
2,1,0.172107,0.580178
3,0,0.649609,1.96899
0,3,-0.0227067,4.40737
1,0,17.6709,0.128691
0,1,0.0146225,1.05927
3,1,1.2378,-5.1076
3,1,-0.0811027,-0.188324
0,3,-1.65332,6.13664
2,1,-2.16136,-2.02148
2,0,-1.27538,5.14993
3,0,0.800411,-5.0112
3,0,-0.13607,-0.295379
3,1,0.308965,-2.04011
2,1,-1.61116,-6.40871
3,2,13.0065,6.23933
2,0,-6.38872,3.06727
1,2,-2.22245,-7.03323
1,0,-0.0605644,-0.363871
1,2,0.190572,0.627657
