64,0.0,17.7897574124,15,4
96,0.0,37.7744133232,13,4
139,0.0,0.0,13,6
162,0.0,37.8603945372,13,4
174,0.0,34.3724364233,13,6
189,0.5,31.7728319263,13,4
201,0.0,0.36855036855,13,4
219,0.5,35.7295373665,19,4
234,0.0,16.3947797716,15,4
278,0.0,38.1679389313,13,4
310,0.0,38.6363636364,13,4
685,0.0,19.8233562316,15,3
731,10.5,39.5914396887,13,6
807,2.0,37.4067164179,11,4
820,0.0,34.5626072041,21,6
851,2.5,17.5721561969,11,3
899,0.0,27.0944741533,15,4
951,0.0,27.3885350318,15,4
963,0.0,1.46341463415,15,4
986,0.0,8.46560846561,17,4
1033,0.0,17.2003659652,17,3
1062,0.0,11.4842903575,15,3
1087,0.0,33.5222672065,15,6
1099,0.0,10.9865470852,13,4
1123,0.0,19.6,13,4
1234,0.0,0.246913580247,15,4
1251,1.0,11.1964873765,15,4
1263,0.5,33.8550247117,17,5
1290,0.0,12.3737373737,15,4
1302,0.5,18.4914841849,23,3
1386,1.5,34.6091205212,21,5
1409,0.0,37.8603945372,13,4
1423,10.5,36.8563685637,17,5
1471,0.0,32.7830188679,13,4
1483,0.5,10.7460035524,13,4
1502,0.0,38.5625965997,13,4
1514,0.0,42.3213021939,13,4
1527,0.0,38.286580743,13,4
1549,0.0,22.6615969582,15,4
1562,0.0,33.4724540902,13,6
1576,0.0,35.8050847458,13,5
1590,0.0,0.497512437811,13,4
1602,0.5,10.0200400802,11,5
1614,0.0,11.1744583808,15,4
1627,0.0,38.1498470948,13,4
1641,0.0,10.7456140351,13,4
1655,0.0,1.24533001245,13,4
1671,0.0,38.3027522936,13,4
1698,0.0,20.3389830508,15,4
1723,0.5,40.1815181518,23,4
1740,0.0,21.1079274117,31,6
1814,0.5,10.8267716535,17,4
1876,0.5,2.4861878453,17,4
1894,0.0,25.4515599343,15,3
1927,0.0,0.126422250316,15,4
1940,0.0,18.6194368756,11,5
1970,0.0,0.372670807453,15,4
1989,0.5,28.5057471264,33,7
2027,0.0,38.4379785605,13,4
2059,0.0,1.94410692588,19,5
